organ, anatomical structure, cell_type, x, y, z
VH_M_Skin,VH_M_skin,T-helper,0.104127,0.372463,0.12898
VH_M_Skin,VH_M_skin,T-helper,-0.323836,0.303644,-0.0269367
VH_M_Skin,VH_M_skin,T-helper,0.259516,-0.871261,-0.056575
VH_M_Skin,VH_M_skin,T-helper,0.199811,0.361528,-0.0183594
VH_M_Skin,VH_M_skin,T-helper,0.129129,-0.44403,-0.108905
VH_M_Skin,VH_M_skin,T-helper,0.519127,-0.0110544,0.0400306
VH_M_Skin,VH_M_skin,T-helper,-0.0080367,0.321724,-0.121553
VH_M_Skin,VH_M_skin,T-helper,0.157932,-0.717032,-0.0772449
VH_M_Skin,VH_M_skin,T-helper,-0.0343575,-0.189316,-0.0290409
VH_M_Skin,VH_M_skin,T-helper,0.167379,-0.337186,0.0751413
VH_M_Skin,VH_M_skin,T-helper,-0.159346,0.346933,-0.0771297
VH_M_Skin,VH_M_skin,T-helper,0.0800802,0.776732,0.00877451
VH_M_Skin,VH_M_skin,T-helper,0.220197,0.373376,-0.0801964
VH_M_Skin,VH_M_skin,T-helper,-0.307364,0.341207,-0.00588031
VH_M_Skin,VH_M_skin,T-helper,-0.162456,0.45383,0.0804728
VH_M_Skin,VH_M_skin,T-helper,-0.225487,-0.749569,-0.111916
VH_M_Skin,VH_M_skin,T-helper,0.208659,0.434402,-0.092405
VH_M_Skin,VH_M_skin,T-helper,-0.110917,0.0283435,-0.136626
VH_M_Skin,VH_M_skin,T-helper,0.397594,0.155539,0.00412786
VH_M_Skin,VH_M_skin,T-helper,-0.148049,0.0511333,0.0953154
VH_M_Skin,VH_M_skin,T-helper,-0.185117,-0.77351,-0.0508432
VH_M_Skin,VH_M_skin,T-helper,0.20794,-0.14781,-0.0645968
VH_M_Skin,VH_M_skin,T-helper,0.132859,-0.115044,0.106902
VH_M_Skin,VH_M_skin,T-helper,0.0162039,0.38685,0.141075
VH_M_Skin,VH_M_skin,T-helper,-0.178535,-0.737755,-0.0547734
VH_M_Skin,VH_M_skin,T-helper,0.348672,0.243106,-0.0342933
VH_M_Skin,VH_M_skin,T-helper,-0.136574,0.357749,-0.115634
VH_M_Skin,VH_M_skin,T-helper,0.0745244,0.0663802,0.122528
VH_M_Skin,VH_M_skin,T-helper,0.371629,0.135786,-0.0363391
VH_M_Skin,VH_M_skin,T-helper,0.0660763,0.73602,0.00451758
VH_M_Skin,VH_M_skin,T-helper,0.101257,0.12274,-0.108016
VH_M_Skin,VH_M_skin,T-helper,0.063919,0.414229,0.143904
VH_M_Skin,VH_M_skin,T-helper,-0.371847,0.19983,0.00907324
VH_M_Skin,VH_M_skin,T-helper,0.203415,-0.79013,-0.139035
VH_M_Skin,VH_M_skin,T-helper,0.152936,-0.71557,-0.0907663
VH_M_Skin,VH_M_skin,T-helper,-0.268498,0.457442,-0.015872
VH_M_Skin,VH_M_skin,T-helper,-0.0637693,0.264336,0.142921
VH_M_Skin,VH_M_skin,T-helper,0.200725,-0.724802,-0.0407385
VH_M_Skin,VH_M_skin,T-helper,0.265575,-0.901626,0.0154712
VH_M_Skin,VH_M_skin,T-helper,-0.293485,0.303643,0.0237808
VH_M_Skin,VH_M_skin,T-helper,-0.187759,-0.774252,-0.0479281
VH_M_Skin,VH_M_skin,T-helper,-0.0944159,0.206851,-0.0895455
VH_M_Skin,VH_M_skin,T-helper,0.205411,-0.237775,0.0747797
VH_M_Skin,VH_M_skin,T-helper,0.103796,-0.414032,-0.0766565
VH_M_Skin,VH_M_skin,T-helper,-0.0194579,-0.107209,-0.0317708
VH_M_Skin,VH_M_skin,T-helper,0.0252483,-0.064347,0.0838038
VH_M_Skin,VH_M_skin,T-helper,0.126343,0.123161,-0.0839659
VH_M_Skin,VH_M_skin,T-helper,-0.126423,0.295555,-0.0951953
VH_M_Skin,VH_M_skin,T-helper,-0.209749,-0.0252355,0.0457653
VH_M_Skin,VH_M_skin,T-helper,0.178946,-0.663467,-0.138402
VH_M_Skin,VH_M_skin,T-helper,-0.158966,0.326007,-0.0603369
VH_M_Skin,VH_M_skin,T-helper,0.152696,-0.522169,0.00331895
VH_M_Skin,VH_M_skin,T-helper,0.21307,-0.831208,-0.145566
VH_M_Skin,VH_M_skin,T-helper,-0.360691,0.163087,-0.0431669
VH_M_Skin,VH_M_skin,T-helper,0.245163,0.33696,0.0383028
VH_M_Skin,VH_M_skin,T-helper,-0.209423,-0.408087,-0.0232518
VH_M_Skin,VH_M_skin,T-helper,-0.218994,-0.493284,-0.0355706
VH_M_Skin,VH_M_skin,T-helper,-0.0381246,0.833734,0.105835
VH_M_Skin,VH_M_skin,T-helper,-0.157905,0.152433,0.0517986
VH_M_Skin,VH_M_skin,T-helper,0.0517945,0.426727,-0.136152
VH_M_Skin,VH_M_skin,T-helper,0.236659,-0.912474,0.0119637
VH_M_Skin,VH_M_skin,T-helper,0.21957,-0.204359,-0.0389721
VH_M_Skin,VH_M_skin,T-helper,-0.103833,-0.469791,-0.0105471
VH_M_Skin,VH_M_skin,T-helper,-0.0697336,0.657841,-0.0770642
VH_M_Skin,VH_M_skin,T-helper,-0.172862,0.410623,-0.0200751
VH_M_Skin,VH_M_skin,T-helper,0.211459,-0.901464,0.0709988
VH_M_Skin,VH_M_skin,T-helper,0.00176104,0.17264,0.153452
VH_M_Skin,VH_M_skin,T-helper,0.116495,0.327716,-0.115228
VH_M_Skin,VH_M_skin,T-helper,-0.201242,-0.316279,0.0469065
VH_M_Skin,VH_M_skin,T-helper,-0.0339838,0.388645,0.142134
VH_M_Skin,VH_M_skin,T-helper,-0.428209,0.0040444,0.00802858
VH_M_Skin,VH_M_skin,T-helper,-0.200963,-0.223546,-0.0597837
VH_M_Skin,VH_M_skin,T-helper,-0.0819044,-0.0698242,0.102096
VH_M_Skin,VH_M_skin,T-helper,0.192878,-0.912836,0.0228721
VH_M_Skin,VH_M_skin,T-helper,0.0825848,-0.116709,0.0955946
VH_M_Skin,VH_M_skin,T-helper,0.0297941,0.868489,0.090133
VH_M_Skin,VH_M_skin,T-helper,0.251219,0.382352,0.0465418
VH_M_Skin,VH_M_skin,T-helper,0.433164,0.0693676,-0.0174357
VH_M_Skin,VH_M_skin,T-helper,0.193762,-0.455807,-0.101218
VH_M_Skin,VH_M_skin,T-helper,0.010188,0.679825,-0.0881667
VH_M_Skin,VH_M_skin,T-helper,0.102942,-0.573165,-0.0543729
VH_M_Skin,VH_M_skin,T-helper,0.423218,0.0297695,-0.00568708
VH_M_Skin,VH_M_skin,T-helper,0.195283,-0.0533963,0.0685839
VH_M_Skin,VH_M_skin,T-helper,-0.213202,-0.112337,0.0607387
VH_M_Skin,VH_M_skin,T-helper,-0.171002,0.0171533,0.0829916
VH_M_Skin,VH_M_skin,T-helper,0.16986,-0.708096,-0.0535923
VH_M_Skin,VH_M_skin,T-helper,-0.114171,-0.388156,-0.0687775
VH_M_Skin,VH_M_skin,T-helper,-0.185139,-0.568246,-0.142112
VH_M_Skin,VH_M_skin,T-helper,-0.118075,-0.287597,0.0829658
VH_M_Skin,VH_M_skin,T-helper,-0.17601,0.444272,-0.0731554
VH_M_Skin,VH_M_skin,T-helper,0.208303,-0.480385,-0.0128435
VH_M_Skin,VH_M_skin,T-helper,0.150652,-0.614876,-0.140966
VH_M_Skin,VH_M_skin,T-helper,-0.378147,0.200889,-0.0173369
VH_M_Skin,VH_M_skin,T-helper,0.115306,-0.478072,-0.00144434
VH_M_Skin,VH_M_skin,T-helper,-0.311881,0.176993,0.0033524
VH_M_Skin,VH_M_skin,T-helper,0.246321,0.408111,0.0442315
VH_M_Skin,VH_M_skin,T-helper,-0.0644298,0.689377,-0.0114899
VH_M_Skin,VH_M_skin,T-helper,0.00226749,0.0848127,-0.123173
VH_M_Skin,VH_M_skin,T-helper,-0.471904,-0.0181742,0.0341667
VH_M_Skin,VH_M_skin,T-helper,-0.192164,0.532911,-0.112883
VH_M_Skin,VH_M_skin,T-helper,-0.439059,-0.021614,0.0308275
VH_M_Skin,VH_M_skin,T-helper,-0.470732,0.0504654,0.0158935
VH_M_Skin,VH_M_skin,T-helper,-0.137417,-0.192858,0.104575
VH_M_Skin,VH_M_skin,T-helper,0.129277,-0.578393,-0.137618
VH_M_Skin,VH_M_skin,T-helper,-0.271531,0.440405,-0.0611209
VH_M_Skin,VH_M_skin,T-helper,0.165296,-0.727264,-0.0685556
VH_M_Skin,VH_M_skin,T-helper,-0.0238017,0.907388,0.0416932
VH_M_Skin,VH_M_skin,T-helper,-0.078958,-0.410616,-0.0109647
VH_M_Skin,VH_M_skin,T-helper,-0.17915,-0.88764,-0.144259
VH_M_Skin,VH_M_skin,T-helper,-0.0856135,-0.184879,0.0867623
VH_M_Skin,VH_M_skin,T-helper,-0.29941,0.229967,-0.059421
VH_M_Skin,VH_M_skin,T-helper,0.0601165,0.228589,0.144301
VH_M_Skin,VH_M_skin,T-helper,0.230068,0.30747,-0.0101224
VH_M_Skin,VH_M_skin,T-helper,0.167195,-0.0901159,-0.0975555
VH_M_Skin,VH_M_skin,T-helper,0.317798,0.162439,-0.00221642
VH_M_Skin,VH_M_skin,T-helper,0.174908,0.360337,0.0270257
VH_M_Skin,VH_M_skin,T-helper,-0.131299,-0.535694,-0.0101382
VH_M_Skin,VH_M_skin,T-helper,0.120782,0.559464,0.0708144
VH_M_Skin,VH_M_skin,T-helper,-0.176351,0.434478,-0.0208214
VH_M_Skin,VH_M_skin,T-helper,0.0379891,0.49949,-0.134099
VH_M_Skin,VH_M_skin,T-helper,0.392491,0.0539662,0.0213832
VH_M_Skin,VH_M_skin,T-helper,-0.0456895,-0.234767,-0.00397532
VH_M_Skin,VH_M_skin,T-helper,0.100093,-0.00181007,0.104682
VH_M_Skin,VH_M_skin,T-helper,-0.230867,-0.748133,-0.0974102
VH_M_Skin,VH_M_skin,T-helper,-0.254495,-0.862969,-0.0270653
VH_M_Skin,VH_M_skin,T-helper,0.189156,-0.56993,-0.140331
VH_M_Skin,VH_M_skin,T-helper,0.12715,-0.041358,-0.121613
VH_M_Skin,VH_M_skin,T-helper,0.207574,0.568249,0.0363392
VH_M_Skin,VH_M_skin,T-helper,0.158851,0.318696,-0.0524675
VH_M_Skin,VH_M_skin,T-helper,0.199344,-0.529505,-0.126987
VH_M_Skin,VH_M_skin,T-helper,-0.178024,-0.778853,-0.140222
VH_M_Skin,VH_M_skin,T-helper,-0.463155,0.047375,-0.00589514
VH_M_Skin,VH_M_skin,T-helper,0.0902248,-0.390113,-0.0589045
VH_M_Skin,VH_M_skin,T-helper,-0.00121929,-0.0523545,-0.000833377
VH_M_Skin,VH_M_skin,T-helper,0.198669,-0.623571,-0.0194711
VH_M_Skin,VH_M_skin,T-helper,-0.176551,0.429065,-0.00773002
VH_M_Skin,VH_M_skin,T-helper,0.159989,0.49369,-0.139124
VH_M_Skin,VH_M_skin,T-helper,-0.186319,-0.547988,0.000117114
VH_M_Skin,VH_M_skin,T-helper,0.211307,-0.901621,0.0686182
VH_M_Skin,VH_M_skin,T-helper,0.234829,0.490928,-0.0630958
VH_M_Skin,VH_M_skin,T-helper,0.160181,0.478274,-0.136837
VH_M_Skin,VH_M_skin,T-helper,0.340217,0.272381,-0.0248777
VH_M_Skin,VH_M_skin,T-helper,-0.232317,-0.622709,-0.059604
VH_M_Skin,VH_M_skin,T-helper,-0.316818,0.211938,-0.0572996
VH_M_Skin,VH_M_skin,T-helper,-0.142569,-0.683031,-0.114991
VH_M_Skin,VH_M_skin,T-helper,0.182193,-0.198247,0.0935101
VH_M_Skin,VH_M_skin,T-helper,-0.107162,-0.336849,0.0683906
VH_M_Skin,VH_M_skin,T-helper,0.163204,-0.770899,-0.0951754
VH_M_Skin,VH_M_skin,T-helper,0.214415,-0.455579,-0.0395536
VH_M_Skin,VH_M_skin,T-helper,-0.0845908,-0.430386,-0.0519539
VH_M_Skin,VH_M_skin,T-helper,-0.186297,-0.307479,-0.0580083
VH_M_Skin,VH_M_skin,T-helper,0.114427,0.646018,-0.0356027
VH_M_Skin,VH_M_skin,T-helper,-0.0450138,0.699877,-0.0714895
VH_M_Skin,VH_M_skin,T-helper,-0.300311,0.180072,-0.0111875
VH_M_Skin,VH_M_skin,T-helper,0.105214,0.458439,-0.147417
VH_M_Skin,VH_M_skin,T-helper,-0.220287,-0.591074,-0.109595
VH_M_Skin,VH_M_skin,T-helper,-0.196699,0.385157,-0.0643602
VH_M_Skin,VH_M_skin,T-helper,-0.41682,0.129447,-0.00312001
VH_M_Skin,VH_M_skin,T-helper,-0.209524,-0.0219541,0.0177394
VH_M_Skin,VH_M_skin,T-helper,0.202877,-0.354437,-0.0402476
VH_M_Skin,VH_M_skin,T-helper,-0.0136634,0.200271,0.154305
VH_M_Skin,VH_M_skin,T-helper,0.268304,0.437957,0.00927378
VH_M_Skin,VH_M_skin,T-helper,-0.169341,0.396732,-0.0690273
VH_M_Skin,VH_M_skin,T-helper,-0.185442,0.418953,-0.0696895
VH_M_Skin,VH_M_skin,T-helper,-0.187799,-0.558375,-0.140118
VH_M_Skin,VH_M_skin,T-helper,0.106871,0.171907,0.117122
VH_M_Skin,VH_M_skin,T-helper,-0.095744,-0.506123,-0.0388918
VH_M_Skin,VH_M_skin,T-helper,-0.225313,-0.656795,-0.101942
VH_M_Skin,VH_M_skin,T-helper,-0.106355,-0.43871,-0.09042
VH_M_Skin,VH_M_skin,T-helper,0.167583,-0.0359689,-0.092579
VH_M_Skin,VH_M_skin,T-helper,0.417425,-0.0287197,0.0349822
VH_M_Skin,VH_M_skin,T-helper,-0.248724,0.358515,0.0453415
VH_M_Skin,VH_M_skin,T-helper,-0.179417,0.486006,0.0503543
VH_M_Skin,VH_M_skin,T-helper,-0.0629645,-0.0882615,-0.0970669
VH_M_Skin,VH_M_skin,T-helper,-0.165055,-0.78378,-0.0859828
VH_M_Skin,VH_M_skin,T-helper,0.0211974,0.633909,0.0494176
VH_M_Skin,VH_M_skin,T-helper,-0.148073,0.281911,-0.0578236
VH_M_Skin,VH_M_skin,T-helper,-0.172409,-0.665556,-0.13818
VH_M_Skin,VH_M_skin,T-helper,0.190683,-0.578558,-0.140258
VH_M_Skin,VH_M_skin,T-helper,-0.0219584,0.583455,0.0717764
VH_M_Skin,VH_M_skin,T-helper,-0.0649934,0.868621,0.0387306
VH_M_Skin,VH_M_skin,T-helper,0.0400638,0.838586,0.101406
VH_M_Skin,VH_M_skin,T-helper,0.510925,0.0783843,0.0510402
VH_M_Skin,VH_M_skin,T-helper,-0.0740307,0.754033,0.019163
VH_M_Skin,VH_M_skin,T-helper,-0.190994,-0.707135,-0.0405068
VH_M_Skin,VH_M_skin,T-helper,0.426089,0.0157809,-8.45088e-05
VH_M_Skin,VH_M_skin,T-helper,0.1773,-0.89099,-0.136992
VH_M_Skin,VH_M_skin,T-helper,-0.12727,0.0820358,-0.102609
VH_M_Skin,VH_M_skin,T-helper,-0.232082,-0.5972,-0.0622461
VH_M_Skin,VH_M_skin,T-helper,0.0698363,0.155034,-0.105683
VH_M_Skin,VH_M_skin,T-helper,-0.202733,-0.751104,-0.133478
VH_M_Skin,VH_M_skin,T-helper,-0.175661,-0.786055,-0.05914
VH_M_Skin,VH_M_skin,T-helper,-0.184458,-0.286164,0.0745173
VH_M_Skin,VH_M_skin,T-helper,0.122154,-0.27949,0.0844412
VH_M_Skin,VH_M_skin,T-helper,0.265239,0.28856,-0.0685273
VH_M_Skin,VH_M_skin,T-helper,0.124956,-0.648622,-0.0829184
VH_M_Skin,VH_M_skin,T-helper,0.00810454,0.263437,0.149879
VH_M_Skin,VH_M_skin,T-helper,0.208763,0.426866,0.0377312
VH_M_Skin,VH_M_skin,T-helper,-0.137952,-0.276483,-0.0828794
VH_M_Skin,VH_M_skin,T-helper,-0.121967,0.15843,-0.0762403
VH_M_Skin,VH_M_skin,T-helper,-0.123207,0.215476,-0.0738113
VH_M_Skin,VH_M_skin,T-helper,0.131123,-0.186778,0.10245
VH_M_Skin,VH_M_skin,T-helper,0.0471839,0.879695,0.0652051
VH_M_Skin,VH_M_skin,T-helper,0.273538,0.417424,-0.0748764
VH_M_Skin,VH_M_skin,T-helper,-0.00573575,0.146371,0.150766
VH_M_Skin,VH_M_skin,T-helper,0.047513,0.780552,-0.0737317
VH_M_Skin,VH_M_skin,T-helper,-0.115041,0.513984,-0.148872
VH_M_Skin,VH_M_skin,T-helper,0.402627,0.140793,-0.0217755
VH_M_Skin,VH_M_skin,T-helper,0.400133,0.151825,0.00286455
VH_M_Skin,VH_M_skin,T-helper,0.151528,-0.108123,-0.102184
VH_M_Skin,VH_M_skin,T-helper,0.247127,-0.893318,-0.0689569
VH_M_Skin,VH_M_skin,T-helper,0.0251087,0.574464,0.0762104
VH_M_Skin,VH_M_skin,T-helper,0.0458851,0.858125,-0.0669205
VH_M_Skin,VH_M_skin,T-helper,-0.15721,0.205534,0.0448745
VH_M_Skin,VH_M_skin,T-helper,0.0322133,-0.0332254,0.093704
VH_M_Skin,VH_M_skin,T-helper,0.015392,0.820067,0.110511
VH_M_Skin,VH_M_skin,T-helper,-0.162101,-0.831428,-0.135019
VH_M_Skin,VH_M_skin,T-helper,0.40248,0.112636,-0.0299504
VH_M_Skin,VH_M_skin,T-helper,0.0684827,-0.301829,0.0245202
VH_M_Skin,VH_M_skin,T-helper,0.262725,0.261822,0.0100845
VH_M_Skin,VH_M_skin,T-helper,0.153381,-0.251621,-0.0854528
VH_M_Skin,VH_M_skin,T-helper,-0.0119652,0.706857,0.105197
VH_M_Skin,VH_M_skin,T-helper,0.211463,-0.345081,-0.0257137
VH_M_Skin,VH_M_skin,T-helper,-0.145785,0.195718,-0.0475562
VH_M_Skin,VH_M_skin,T-helper,0.0525914,0.0248629,0.117074
VH_M_Skin,VH_M_skin,T-helper,0.182764,0.0128321,-0.057194
VH_M_Skin,VH_M_skin,T-helper,0.409045,0.122713,-0.0257824
VH_M_Skin,VH_M_skin,T-helper,0.12882,0.632325,-0.0702565
VH_M_Skin,VH_M_skin,T-helper,-0.151804,-0.289529,0.0840348
VH_M_Skin,VH_M_skin,T-helper,-0.0914439,0.524674,-0.146085
VH_M_Skin,VH_M_skin,T-helper,0.144111,0.344679,0.0889602
VH_M_Skin,VH_M_skin,T-helper,0.169314,-0.843002,-0.149951
VH_M_Skin,VH_M_skin,T-helper,0.0948778,0.261019,-0.0970168
VH_M_Skin,VH_M_skin,T-helper,-0.18886,-0.282926,0.0714181
VH_M_Skin,VH_M_skin,T-helper,0.442608,0.0720118,0.0214635
VH_M_Skin,VH_M_skin,T-helper,-0.0724645,0.408128,0.143296
VH_M_Skin,VH_M_skin,T-helper,-0.193303,0.449675,-0.0956636
VH_M_Skin,VH_M_skin,T-helper,0.184809,-0.887835,0.0441162
VH_M_Skin,VH_M_skin,T-helper,-0.163801,-0.139428,0.105859
VH_M_Skin,VH_M_skin,T-helper,0.478502,0.0985398,0.0237186
VH_M_Skin,VH_M_skin,T-helper,-0.10363,-0.479566,-0.0159178
VH_M_Skin,VH_M_skin,T-helper,-0.49698,0.0776489,0.048497
VH_M_Skin,VH_M_skin,T-helper,0.0276406,0.879164,-0.0655786
VH_M_Skin,VH_M_skin,T-helper,-0.0360579,0.288684,-0.117069
VH_M_Skin,VH_M_skin,T-helper,-0.0473946,0.766804,-0.0701915
VH_M_Skin,VH_M_skin,T-helper,0.121617,-0.6428,-0.107141
VH_M_Skin,VH_M_skin,T-helper,-0.0739247,0.765312,0.051379
VH_M_Skin,VH_M_skin,T-helper,0.0256417,0.794624,0.096758
VH_M_Skin,VH_M_skin,T-helper,-0.193951,-0.0459266,0.0779669
VH_M_Skin,VH_M_skin,T-helper,-0.196047,-0.499304,-0.118938
VH_M_Skin,VH_M_skin,T-helper,-0.0211727,0.0795255,-0.132945
VH_M_Skin,VH_M_skin,T-helper,-0.0627464,0.809929,-0.062143
VH_M_Skin,VH_M_skin,T-helper,-0.200588,0.366002,-0.00647139
VH_M_Skin,VH_M_skin,T-helper,-0.0155339,0.571352,-0.114033
VH_M_Skin,VH_M_skin,T-helper,0.113125,0.286719,-0.0985315
VH_M_Skin,VH_M_skin,T-helper,0.145409,-0.689449,-0.114632
VH_M_Skin,VH_M_skin,T-helper,0.0138009,0.664703,0.0586026
VH_M_Skin,VH_M_skin,T-helper,0.165741,-0.54291,-0.143266
VH_M_Skin,VH_M_skin,T-helper,-0.105236,-0.270335,0.0807721
VH_M_Skin,VH_M_skin,T-helper,0.271572,0.42983,-0.0686153
VH_M_Skin,VH_M_skin,T-helper,0.116091,0.605839,0.0403633
VH_M_Skin,VH_M_skin,T-helper,0.256048,-0.886704,0.0453387
VH_M_Skin,VH_M_skin,T-helper,-0.206219,-0.679029,-0.0356589
VH_M_Skin,VH_M_skin,T-helper,-0.208861,0.604656,-0.0276002
VH_M_Skin,VH_M_skin,T-helper,-0.203248,-0.914557,0.0227445
VH_M_Skin,VH_M_skin,T-helper,-0.383341,0.106522,-0.0296311
VH_M_Skin,VH_M_skin,T-helper,0.0335246,-0.116366,0.0460788
VH_M_Skin,VH_M_skin,T-helper,-0.143948,0.324954,0.084539
VH_M_Skin,VH_M_skin,T-helper,0.154289,-0.336457,0.0787711
VH_M_Skin,VH_M_skin,T-helper,0.154161,0.179054,-0.0249389
VH_M_Skin,VH_M_skin,T-helper,-0.225949,-0.732096,-0.0569073
VH_M_Skin,VH_M_skin,T-helper,-0.142409,-0.470063,0.02037
VH_M_Skin,VH_M_skin,T-helper,0.171294,0.103733,0.0277957
VH_M_Skin,VH_M_skin,T-helper,-0.0113091,0.00451729,-0.129157
VH_M_Skin,VH_M_skin,T-helper,-0.124253,0.380292,-0.128342
VH_M_Skin,VH_M_skin,T-helper,0.286791,0.298195,-0.0664396
VH_M_Skin,VH_M_skin,T-helper,-0.163891,-0.599734,-0.0156017
VH_M_Skin,VH_M_skin,T-helper,0.224278,-0.760102,-0.115424
VH_M_Skin,VH_M_skin,T-helper,0.134709,0.319185,-0.0991025
VH_M_Skin,VH_M_skin,T-helper,-0.174912,0.0139552,0.0790737
VH_M_Skin,VH_M_skin,T-helper,-0.0320641,0.0110033,-0.144889
VH_M_Skin,VH_M_skin,T-helper,0.0734839,-0.0443742,0.0939264
VH_M_Skin,VH_M_skin,T-helper,0.222118,-0.664028,-0.108514
VH_M_Skin,VH_M_skin,T-helper,-0.0493098,0.0130016,0.11451
VH_M_Skin,VH_M_skin,T-helper,-0.114226,-0.0660049,0.110326
VH_M_Skin,VH_M_skin,T-helper,-0.0412384,-0.0743939,0.0660134
VH_M_Skin,VH_M_skin,T-helper,0.150661,-0.588264,-0.0159504
VH_M_Skin,VH_M_skin,T-helper,-0.178069,-0.446375,-0.104992
VH_M_Skin,VH_M_skin,T-helper,0.0210768,-0.0819455,0.0380376
VH_M_Skin,VH_M_skin,T-helper,0.0701902,0.81992,-0.0434881
VH_M_Skin,VH_M_skin,T-helper,0.219943,-0.270453,0.038943
VH_M_Skin,VH_M_skin,T-helper,-0.15134,0.122205,-0.0385072
VH_M_Skin,VH_M_skin,T-helper,-0.214751,-0.438495,-0.0451079
VH_M_Skin,VH_M_skin,T-helper,-0.105042,-0.262945,0.081485
VH_M_Skin,VH_M_skin,T-helper,-0.0724408,0.0851513,0.128334
VH_M_Skin,VH_M_skin,T-helper,-0.00270257,-0.0928822,0.108154
VH_M_Skin,VH_M_skin,T-helper,0.0834271,0.800751,0.00226631
VH_M_Skin,VH_M_skin,T-helper,0.128842,-0.473029,0.0114472
VH_M_Skin,VH_M_skin,T-helper,-0.183731,-0.418415,0.0444982
VH_M_Skin,VH_M_skin,T-helper,-0.469317,0.0230746,0.0180374
VH_M_Skin,VH_M_skin,T-helper,0.442393,-0.00428662,0.0237037
VH_M_Skin,VH_M_skin,T-helper,-0.0383654,0.605589,0.0582362
VH_M_Skin,VH_M_skin,T-helper,0.21616,-0.0489657,0.0143009
VH_M_Skin,VH_M_skin,T-helper,0.225978,-0.690913,-0.101235
VH_M_Skin,VH_M_skin,T-helper,-0.1459,-0.692978,-0.0894734
VH_M_Skin,VH_M_skin,T-helper,-0.0748423,-0.390309,-0.0393967
VH_M_Skin,VH_M_skin,T-helper,-0.0491473,0.618937,0.04607
VH_M_Skin,VH_M_skin,T-helper,-0.0644411,0.73013,0.00860576
VH_M_Skin,VH_M_skin,T-helper,-0.0253583,-0.0774042,0.0888459
VH_M_Skin,VH_M_skin,T-helper,-0.0924443,-0.345424,-0.0585373
VH_M_Skin,VH_M_skin,T-helper,0.175269,0.349254,0.00653394
VH_M_Skin,VH_M_skin,T-helper,0.154716,0.304488,-0.0537951
VH_M_Skin,VH_M_skin,T-helper,-0.162103,0.43909,0.0798307
VH_M_Skin,VH_M_skin,T-helper,-0.294269,0.375159,0.00323925
VH_M_Skin,VH_M_skin,T-helper,-0.181273,0.494809,0.0552595
VH_M_Skin,VH_M_skin,T-helper,-0.0147776,0.697266,0.102626
VH_M_Skin,VH_M_skin,T-helper,-0.311494,0.330223,-0.00572942
VH_M_Skin,VH_M_skin,T-helper,-0.110633,0.113905,-0.105069
VH_M_Skin,VH_M_skin,T-helper,-0.0891353,-0.518757,-0.0921835
VH_M_Skin,VH_M_skin,T-helper,0.135729,-0.333267,0.0784991
VH_M_Skin,VH_M_skin,T-helper,-0.321022,0.303894,0.00349998
VH_M_Skin,VH_M_skin,T-helper,0.0122911,0.89966,-0.051362
VH_M_Skin,VH_M_skin,T-helper,0.100272,0.60764,-0.107439
VH_M_Skin,VH_M_skin,T-helper,0.102527,-0.569404,-0.053391
VH_M_Skin,VH_M_skin,T-helper,0.0602824,0.618668,0.0401878
VH_M_Skin,VH_M_skin,T-helper,-0.155032,0.322811,0.0669277
VH_M_Skin,VH_M_skin,T-helper,-0.209762,0.472648,0.0422297
VH_M_Skin,VH_M_skin,T-helper,0.341409,0.153859,-0.0374492
VH_M_Skin,VH_M_skin,T-helper,0.066641,-0.0579821,0.0890194
VH_M_Skin,VH_M_skin,T-helper,-0.159748,-0.853488,-0.139772
VH_M_Skin,VH_M_skin,T-helper,-0.424815,0.0208243,-0.00200701
VH_M_Skin,VH_M_skin,T-helper,-0.212484,-0.762347,-0.0458544
VH_M_Skin,VH_M_skin,T-helper,-0.0202175,0.577587,-0.113282
VH_M_Skin,VH_M_skin,T-helper,0.230662,0.328071,-0.0613631
VH_M_Skin,VH_M_skin,T-helper,-0.449229,-0.0282644,0.0240848
VH_M_Skin,VH_M_skin,T-helper,0.204401,-0.187084,-0.0652094
VH_M_Skin,VH_M_skin,T-helper,0.373903,0.118548,0.0157657
VH_M_Skin,VH_M_skin,T-helper,-0.022697,0.850339,0.101923
VH_M_Skin,VH_M_skin,T-helper,-0.0623406,0.732244,-0.037416
VH_M_Skin,VH_M_skin,T-helper,-0.112081,-0.0454176,-0.125801
VH_M_Skin,VH_M_skin,T-helper,-0.0826657,0.15327,0.133497
VH_M_Skin,VH_M_skin,T-helper,0.173472,0.0417438,0.0742008
VH_M_Skin,VH_M_skin,T-helper,0.238897,0.50074,-0.0535985
VH_M_Skin,VH_M_skin,T-helper,0.443554,-0.0232502,0.0190212
VH_M_Skin,VH_M_skin,T-helper,-0.228737,-0.635745,-0.0926903
VH_M_Skin,VH_M_skin,T-helper,-0.157401,-0.804217,-0.0967244
VH_M_Skin,VH_M_skin,T-helper,0.144979,0.327395,0.0828304
VH_M_Skin,VH_M_skin,T-helper,0.370481,0.130262,0.0160893
VH_M_Skin,VH_M_skin,T-helper,-0.168109,-0.612752,-0.143605
VH_M_Skin,VH_M_skin,T-helper,-0.12222,-0.122094,-0.101323
VH_M_Skin,VH_M_skin,T-helper,0.205786,-0.897068,-0.0354878
VH_M_Skin,VH_M_skin,T-helper,0.127027,0.0125922,-0.132987
