,dataset,folder,cell_type
516,HBM372.TFNT.572.csv,Kidney_HuBMAP_Portal,Parietal Epithelial
516,HBM372.TFNT.572.csv,Kidney_HuBMAP_Portal,Peritubular Capilary Endothelial 
516,HBM372.TFNT.572.csv,Kidney_HuBMAP_Portal,Plasma
516,HBM372.TFNT.572.csv,Kidney_HuBMAP_Portal,Podocyte
516,HBM372.TFNT.572.csv,Kidney_HuBMAP_Portal,Proximal Tubule Epithelial Segment 1
516,HBM372.TFNT.572.csv,Kidney_HuBMAP_Portal,Proximal Tubule Epithelial Segment 3
516,HBM372.TFNT.572.csv,Kidney_HuBMAP_Portal,Renin-positive Juxtaglomerular Granular
516,HBM372.TFNT.572.csv,Kidney_HuBMAP_Portal,Schwann / Neural
516,HBM372.TFNT.572.csv,Kidney_HuBMAP_Portal,T
516,HBM372.TFNT.572.csv,Kidney_HuBMAP_Portal,Vascular Smooth Muscle / Pericyte
517,HBM525.LRPL.332.csv,Kidney_HuBMAP_Portal,Afferent / Efferent Arteriole Endothelial
517,HBM525.LRPL.332.csv,Kidney_HuBMAP_Portal,Connecting Tubule Intercalated Type A
517,HBM525.LRPL.332.csv,Kidney_HuBMAP_Portal,Connecting Tubule Principal
517,HBM525.LRPL.332.csv,Kidney_HuBMAP_Portal,Cortical Collecting Duct Intercalated Type A
517,HBM525.LRPL.332.csv,Kidney_HuBMAP_Portal,Cortical Vascular Smooth Muscle / Pericyte
517,HBM525.LRPL.332.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 3
517,HBM525.LRPL.332.csv,Kidney_HuBMAP_Portal,Descending Vasa Recta Endothelial 
517,HBM525.LRPL.332.csv,Kidney_HuBMAP_Portal,Distal Convoluted Tubule Type 2
517,HBM525.LRPL.332.csv,Kidney_HuBMAP_Portal,Glomerular Capillary Endothelial
517,HBM525.LRPL.332.csv,Kidney_HuBMAP_Portal,Intercalated Type B
517,HBM525.LRPL.332.csv,Kidney_HuBMAP_Portal,Lymphatic Endothelial
517,HBM525.LRPL.332.csv,Kidney_HuBMAP_Portal,M2 Macrophage
517,HBM525.LRPL.332.csv,Kidney_HuBMAP_Portal,Mast
517,HBM525.LRPL.332.csv,Kidney_HuBMAP_Portal,Medullary Fibroblast
517,HBM525.LRPL.332.csv,Kidney_HuBMAP_Portal,Monocyte-derived
517,HBM525.LRPL.332.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Intercalated Type A
517,HBM525.LRPL.332.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Principal
517,HBM525.LRPL.332.csv,Kidney_HuBMAP_Portal,Papillary Tip Epithelial
517,HBM525.LRPL.332.csv,Kidney_HuBMAP_Portal,Parietal Epithelial
517,HBM525.LRPL.332.csv,Kidney_HuBMAP_Portal,Peritubular Capilary Endothelial 
517,HBM525.LRPL.332.csv,Kidney_HuBMAP_Portal,Plasma
517,HBM525.LRPL.332.csv,Kidney_HuBMAP_Portal,Podocyte
517,HBM525.LRPL.332.csv,Kidney_HuBMAP_Portal,Proximal Tubule Epithelial Segment 2
517,HBM525.LRPL.332.csv,Kidney_HuBMAP_Portal,Renin-positive Juxtaglomerular Granular
517,HBM525.LRPL.332.csv,Kidney_HuBMAP_Portal,Schwann / Neural
517,HBM525.LRPL.332.csv,Kidney_HuBMAP_Portal,Vascular Smooth Muscle / Pericyte
518,HBM275.PDRR.759.csv,Kidney_HuBMAP_Portal,Afferent / Efferent Arteriole Endothelial
518,HBM275.PDRR.759.csv,Kidney_HuBMAP_Portal,Ascending Thin Limb
518,HBM275.PDRR.759.csv,Kidney_HuBMAP_Portal,Ascending Vasa Recta Endothelial
518,HBM275.PDRR.759.csv,Kidney_HuBMAP_Portal,Connecting Tubule Principal
518,HBM275.PDRR.759.csv,Kidney_HuBMAP_Portal,Cortical Collecting Duct Intercalated Type A
518,HBM275.PDRR.759.csv,Kidney_HuBMAP_Portal,Cortical Vascular Smooth Muscle / Pericyte
518,HBM275.PDRR.759.csv,Kidney_HuBMAP_Portal,Descending Vasa Recta Endothelial 
518,HBM275.PDRR.759.csv,Kidney_HuBMAP_Portal,Fibroblast
518,HBM275.PDRR.759.csv,Kidney_HuBMAP_Portal,Glomerular Capillary Endothelial
518,HBM275.PDRR.759.csv,Kidney_HuBMAP_Portal,Intercalated Type B
518,HBM275.PDRR.759.csv,Kidney_HuBMAP_Portal,Lymphatic Endothelial
518,HBM275.PDRR.759.csv,Kidney_HuBMAP_Portal,M2 Macrophage
518,HBM275.PDRR.759.csv,Kidney_HuBMAP_Portal,Medullary Fibroblast
518,HBM275.PDRR.759.csv,Kidney_HuBMAP_Portal,Mesangial
518,HBM275.PDRR.759.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Intercalated Type A
518,HBM275.PDRR.759.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Principal
518,HBM275.PDRR.759.csv,Kidney_HuBMAP_Portal,Parietal Epithelial
518,HBM275.PDRR.759.csv,Kidney_HuBMAP_Portal,Peritubular Capilary Endothelial 
518,HBM275.PDRR.759.csv,Kidney_HuBMAP_Portal,Podocyte
518,HBM275.PDRR.759.csv,Kidney_HuBMAP_Portal,Proximal Tubule Epithelial Segment 2
518,HBM275.PDRR.759.csv,Kidney_HuBMAP_Portal,Vascular Smooth Muscle / Pericyte
519,HBM879.RZJJ.974.csv,Kidney_HuBMAP_Portal,Afferent / Efferent Arteriole Endothelial
519,HBM879.RZJJ.974.csv,Kidney_HuBMAP_Portal,Cortical Vascular Smooth Muscle / Pericyte
519,HBM879.RZJJ.974.csv,Kidney_HuBMAP_Portal,Distal Convoluted Tubule Type 1
519,HBM879.RZJJ.974.csv,Kidney_HuBMAP_Portal,M2 Macrophage
519,HBM879.RZJJ.974.csv,Kidney_HuBMAP_Portal,Mesangial
519,HBM879.RZJJ.974.csv,Kidney_HuBMAP_Portal,Monocyte-derived
519,HBM879.RZJJ.974.csv,Kidney_HuBMAP_Portal,Papillary Tip Epithelial
519,HBM879.RZJJ.974.csv,Kidney_HuBMAP_Portal,Plasma
519,HBM879.RZJJ.974.csv,Kidney_HuBMAP_Portal,Vascular Smooth Muscle / Pericyte
520,HBM826.VZFT.824.csv,Kidney_HuBMAP_Portal,Ascending Thin Limb
520,HBM826.VZFT.824.csv,Kidney_HuBMAP_Portal,Ascending Vasa Recta Endothelial
520,HBM826.VZFT.824.csv,Kidney_HuBMAP_Portal,Connecting Tubule Intercalated Type A
520,HBM826.VZFT.824.csv,Kidney_HuBMAP_Portal,Connecting Tubule Principal
520,HBM826.VZFT.824.csv,Kidney_HuBMAP_Portal,Cortical Collecting Duct Intercalated Type A
520,HBM826.VZFT.824.csv,Kidney_HuBMAP_Portal,Cortical Collecting Duct Principal
520,HBM826.VZFT.824.csv,Kidney_HuBMAP_Portal,Cortical Vascular Smooth Muscle / Pericyte
520,HBM826.VZFT.824.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 3
520,HBM826.VZFT.824.csv,Kidney_HuBMAP_Portal,Distal Convoluted Tubule Type 2
520,HBM826.VZFT.824.csv,Kidney_HuBMAP_Portal,Glomerular Capillary Endothelial
520,HBM826.VZFT.824.csv,Kidney_HuBMAP_Portal,Intercalated Type B
520,HBM826.VZFT.824.csv,Kidney_HuBMAP_Portal,M2 Macrophage
520,HBM826.VZFT.824.csv,Kidney_HuBMAP_Portal,Macula Densa
520,HBM826.VZFT.824.csv,Kidney_HuBMAP_Portal,Medullary Fibroblast
520,HBM826.VZFT.824.csv,Kidney_HuBMAP_Portal,Mesangial
520,HBM826.VZFT.824.csv,Kidney_HuBMAP_Portal,Non-classical monocyte
520,HBM826.VZFT.824.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Intercalated Type A
520,HBM826.VZFT.824.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Principal
520,HBM826.VZFT.824.csv,Kidney_HuBMAP_Portal,Papillary Tip Epithelial
520,HBM826.VZFT.824.csv,Kidney_HuBMAP_Portal,Parietal Epithelial
520,HBM826.VZFT.824.csv,Kidney_HuBMAP_Portal,Peritubular Capilary Endothelial 
520,HBM826.VZFT.824.csv,Kidney_HuBMAP_Portal,Plasma
520,HBM826.VZFT.824.csv,Kidney_HuBMAP_Portal,Podocyte
520,HBM826.VZFT.824.csv,Kidney_HuBMAP_Portal,Proximal Tubule Epithelial Segment 2
520,HBM826.VZFT.824.csv,Kidney_HuBMAP_Portal,Renin-positive Juxtaglomerular Granular
520,HBM826.VZFT.824.csv,Kidney_HuBMAP_Portal,Schwann / Neural
520,HBM826.VZFT.824.csv,Kidney_HuBMAP_Portal,Vascular Smooth Muscle / Pericyte
521,HBM634.QQWF.789.csv,Kidney_HuBMAP_Portal,Afferent / Efferent Arteriole Endothelial
521,HBM634.QQWF.789.csv,Kidney_HuBMAP_Portal,Ascending Vasa Recta Endothelial
521,HBM634.QQWF.789.csv,Kidney_HuBMAP_Portal,Connecting Tubule Intercalated Type A
521,HBM634.QQWF.789.csv,Kidney_HuBMAP_Portal,Connecting Tubule Principal
521,HBM634.QQWF.789.csv,Kidney_HuBMAP_Portal,Cortical Collecting Duct Intercalated Type A
521,HBM634.QQWF.789.csv,Kidney_HuBMAP_Portal,Cortical Vascular Smooth Muscle / Pericyte
521,HBM634.QQWF.789.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 3
521,HBM634.QQWF.789.csv,Kidney_HuBMAP_Portal,Descending Vasa Recta Endothelial 
521,HBM634.QQWF.789.csv,Kidney_HuBMAP_Portal,Distal Convoluted Tubule Type 2
521,HBM634.QQWF.789.csv,Kidney_HuBMAP_Portal,Glomerular Capillary Endothelial
521,HBM634.QQWF.789.csv,Kidney_HuBMAP_Portal,Intercalated Type B
521,HBM634.QQWF.789.csv,Kidney_HuBMAP_Portal,Lymphatic Endothelial
521,HBM634.QQWF.789.csv,Kidney_HuBMAP_Portal,M2 Macrophage
521,HBM634.QQWF.789.csv,Kidney_HuBMAP_Portal,Macula Densa
521,HBM634.QQWF.789.csv,Kidney_HuBMAP_Portal,Mast
521,HBM634.QQWF.789.csv,Kidney_HuBMAP_Portal,Medullary Fibroblast
521,HBM634.QQWF.789.csv,Kidney_HuBMAP_Portal,Medullary Thick Ascending Limb
521,HBM634.QQWF.789.csv,Kidney_HuBMAP_Portal,Mesangial
521,HBM634.QQWF.789.csv,Kidney_HuBMAP_Portal,Monocyte-derived
521,HBM634.QQWF.789.csv,Kidney_HuBMAP_Portal,Neutrophil
521,HBM634.QQWF.789.csv,Kidney_HuBMAP_Portal,Non-classical monocyte
521,HBM634.QQWF.789.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Principal
521,HBM634.QQWF.789.csv,Kidney_HuBMAP_Portal,Papillary Tip Epithelial
521,HBM634.QQWF.789.csv,Kidney_HuBMAP_Portal,Parietal Epithelial
521,HBM634.QQWF.789.csv,Kidney_HuBMAP_Portal,Plasma
521,HBM634.QQWF.789.csv,Kidney_HuBMAP_Portal,Plasmacytoid Dendritic
521,HBM634.QQWF.789.csv,Kidney_HuBMAP_Portal,Proximal Tubule Epithelial Segment 2
521,HBM634.QQWF.789.csv,Kidney_HuBMAP_Portal,Schwann / Neural
521,HBM634.QQWF.789.csv,Kidney_HuBMAP_Portal,T
521,HBM634.QQWF.789.csv,Kidney_HuBMAP_Portal,Vascular Smooth Muscle / Pericyte
522,HBM979.KNQM.454.csv,Kidney_HuBMAP_Portal,Afferent / Efferent Arteriole Endothelial
522,HBM979.KNQM.454.csv,Kidney_HuBMAP_Portal,Ascending Vasa Recta Endothelial
522,HBM979.KNQM.454.csv,Kidney_HuBMAP_Portal,B
522,HBM979.KNQM.454.csv,Kidney_HuBMAP_Portal,Classical Dendritic
522,HBM979.KNQM.454.csv,Kidney_HuBMAP_Portal,Connecting Tubule Intercalated Type A
522,HBM979.KNQM.454.csv,Kidney_HuBMAP_Portal,Connecting Tubule Principal
522,HBM979.KNQM.454.csv,Kidney_HuBMAP_Portal,Cortical Vascular Smooth Muscle / Pericyte
522,HBM979.KNQM.454.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 3
522,HBM979.KNQM.454.csv,Kidney_HuBMAP_Portal,Descending Vasa Recta Endothelial 
522,HBM979.KNQM.454.csv,Kidney_HuBMAP_Portal,Distal Convoluted Tubule Type 2
522,HBM979.KNQM.454.csv,Kidney_HuBMAP_Portal,Glomerular Capillary Endothelial
522,HBM979.KNQM.454.csv,Kidney_HuBMAP_Portal,Lymphatic Endothelial
522,HBM979.KNQM.454.csv,Kidney_HuBMAP_Portal,M2 Macrophage
522,HBM979.KNQM.454.csv,Kidney_HuBMAP_Portal,Mast
522,HBM979.KNQM.454.csv,Kidney_HuBMAP_Portal,Medullary Fibroblast
522,HBM979.KNQM.454.csv,Kidney_HuBMAP_Portal,Medullary Thick Ascending Limb
522,HBM979.KNQM.454.csv,Kidney_HuBMAP_Portal,Mesangial
522,HBM979.KNQM.454.csv,Kidney_HuBMAP_Portal,Monocyte-derived
522,HBM979.KNQM.454.csv,Kidney_HuBMAP_Portal,Natural Killer T
522,HBM979.KNQM.454.csv,Kidney_HuBMAP_Portal,Neutrophil
522,HBM979.KNQM.454.csv,Kidney_HuBMAP_Portal,Non-classical monocyte
522,HBM979.KNQM.454.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Principal
522,HBM979.KNQM.454.csv,Kidney_HuBMAP_Portal,Papillary Tip Epithelial
522,HBM979.KNQM.454.csv,Kidney_HuBMAP_Portal,Parietal Epithelial
522,HBM979.KNQM.454.csv,Kidney_HuBMAP_Portal,Peritubular Capilary Endothelial 
522,HBM979.KNQM.454.csv,Kidney_HuBMAP_Portal,Proximal Tubule Epithelial Segment 2
522,HBM979.KNQM.454.csv,Kidney_HuBMAP_Portal,Renin-positive Juxtaglomerular Granular
522,HBM979.KNQM.454.csv,Kidney_HuBMAP_Portal,Schwann / Neural
522,HBM979.KNQM.454.csv,Kidney_HuBMAP_Portal,T
522,HBM979.KNQM.454.csv,Kidney_HuBMAP_Portal,Vascular Smooth Muscle / Pericyte
523,HBM752.ZRBH.538.csv,Kidney_HuBMAP_Portal,Ascending Vasa Recta Endothelial
523,HBM752.ZRBH.538.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 3
523,HBM752.ZRBH.538.csv,Kidney_HuBMAP_Portal,Distal Convoluted Tubule Type 1
523,HBM752.ZRBH.538.csv,Kidney_HuBMAP_Portal,Fibroblast
523,HBM752.ZRBH.538.csv,Kidney_HuBMAP_Portal,Mesangial
523,HBM752.ZRBH.538.csv,Kidney_HuBMAP_Portal,Non-classical monocyte
523,HBM752.ZRBH.538.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Principal
523,HBM752.ZRBH.538.csv,Kidney_HuBMAP_Portal,Papillary Tip Epithelial
523,HBM752.ZRBH.538.csv,Kidney_HuBMAP_Portal,Parietal Epithelial
524,HBM427.KFXP.323.csv,Kidney_HuBMAP_Portal,Afferent / Efferent Arteriole Endothelial
524,HBM427.KFXP.323.csv,Kidney_HuBMAP_Portal,Ascending Vasa Recta Endothelial
524,HBM427.KFXP.323.csv,Kidney_HuBMAP_Portal,Connecting Tubule Intercalated Type A
524,HBM427.KFXP.323.csv,Kidney_HuBMAP_Portal,Connecting Tubule Principal
524,HBM427.KFXP.323.csv,Kidney_HuBMAP_Portal,Cortical Collecting Duct Intercalated Type A
524,HBM427.KFXP.323.csv,Kidney_HuBMAP_Portal,Cortical Vascular Smooth Muscle / Pericyte
524,HBM427.KFXP.323.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 3
524,HBM427.KFXP.323.csv,Kidney_HuBMAP_Portal,Descending Vasa Recta Endothelial 
524,HBM427.KFXP.323.csv,Kidney_HuBMAP_Portal,Distal Convoluted Tubule Type 2
524,HBM427.KFXP.323.csv,Kidney_HuBMAP_Portal,Glomerular Capillary Endothelial
524,HBM427.KFXP.323.csv,Kidney_HuBMAP_Portal,Intercalated Type B
524,HBM427.KFXP.323.csv,Kidney_HuBMAP_Portal,Lymphatic Endothelial
524,HBM427.KFXP.323.csv,Kidney_HuBMAP_Portal,M2 Macrophage
524,HBM427.KFXP.323.csv,Kidney_HuBMAP_Portal,Macula Densa
524,HBM427.KFXP.323.csv,Kidney_HuBMAP_Portal,Mast
524,HBM427.KFXP.323.csv,Kidney_HuBMAP_Portal,Medullary Fibroblast
524,HBM427.KFXP.323.csv,Kidney_HuBMAP_Portal,Mesangial
524,HBM427.KFXP.323.csv,Kidney_HuBMAP_Portal,Monocyte-derived
524,HBM427.KFXP.323.csv,Kidney_HuBMAP_Portal,Neutrophil
524,HBM427.KFXP.323.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Intercalated Type A
524,HBM427.KFXP.323.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Principal
524,HBM427.KFXP.323.csv,Kidney_HuBMAP_Portal,Parietal Epithelial
524,HBM427.KFXP.323.csv,Kidney_HuBMAP_Portal,Peritubular Capilary Endothelial 
524,HBM427.KFXP.323.csv,Kidney_HuBMAP_Portal,Plasma
524,HBM427.KFXP.323.csv,Kidney_HuBMAP_Portal,Plasmacytoid Dendritic
524,HBM427.KFXP.323.csv,Kidney_HuBMAP_Portal,Podocyte
524,HBM427.KFXP.323.csv,Kidney_HuBMAP_Portal,Proximal Tubule Epithelial Segment 2
524,HBM427.KFXP.323.csv,Kidney_HuBMAP_Portal,Schwann / Neural
524,HBM427.KFXP.323.csv,Kidney_HuBMAP_Portal,Vascular Smooth Muscle / Pericyte
525,HBM793.QCGM.999.csv,Kidney_HuBMAP_Portal,Ascending Thin Limb
525,HBM793.QCGM.999.csv,Kidney_HuBMAP_Portal,Ascending Vasa Recta Endothelial
525,HBM793.QCGM.999.csv,Kidney_HuBMAP_Portal,Cortical Collecting Duct Intercalated Type A
525,HBM793.QCGM.999.csv,Kidney_HuBMAP_Portal,Cortical Vascular Smooth Muscle / Pericyte
525,HBM793.QCGM.999.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 2
525,HBM793.QCGM.999.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 3
525,HBM793.QCGM.999.csv,Kidney_HuBMAP_Portal,Descending Vasa Recta Endothelial 
525,HBM793.QCGM.999.csv,Kidney_HuBMAP_Portal,Glomerular Capillary Endothelial
525,HBM793.QCGM.999.csv,Kidney_HuBMAP_Portal,Macula Densa
525,HBM793.QCGM.999.csv,Kidney_HuBMAP_Portal,Medullary Fibroblast
525,HBM793.QCGM.999.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Intercalated Type A
525,HBM793.QCGM.999.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Principal
525,HBM793.QCGM.999.csv,Kidney_HuBMAP_Portal,Proximal Tubule Epithelial Segment 3
526,HBM297.TTGF.282.csv,Kidney_HuBMAP_Portal,Cortical Vascular Smooth Muscle / Pericyte
526,HBM297.TTGF.282.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 1
526,HBM297.TTGF.282.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 3
526,HBM297.TTGF.282.csv,Kidney_HuBMAP_Portal,Lymphatic Endothelial
526,HBM297.TTGF.282.csv,Kidney_HuBMAP_Portal,Mast
526,HBM297.TTGF.282.csv,Kidney_HuBMAP_Portal,T
527,HBM688.LGBS.644.csv,Kidney_HuBMAP_Portal,Ascending Vasa Recta Endothelial
527,HBM688.LGBS.644.csv,Kidney_HuBMAP_Portal,B
527,HBM688.LGBS.644.csv,Kidney_HuBMAP_Portal,Connecting Tubule Principal
527,HBM688.LGBS.644.csv,Kidney_HuBMAP_Portal,Cortical Collecting Duct Principal
527,HBM688.LGBS.644.csv,Kidney_HuBMAP_Portal,Cortical Vascular Smooth Muscle / Pericyte
527,HBM688.LGBS.644.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 2
527,HBM688.LGBS.644.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 3
527,HBM688.LGBS.644.csv,Kidney_HuBMAP_Portal,Descending Vasa Recta Endothelial 
527,HBM688.LGBS.644.csv,Kidney_HuBMAP_Portal,M2 Macrophage
527,HBM688.LGBS.644.csv,Kidney_HuBMAP_Portal,Macula Densa
527,HBM688.LGBS.644.csv,Kidney_HuBMAP_Portal,Medullary Fibroblast
527,HBM688.LGBS.644.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Intercalated Type A
527,HBM688.LGBS.644.csv,Kidney_HuBMAP_Portal,Papillary Tip Epithelial
527,HBM688.LGBS.644.csv,Kidney_HuBMAP_Portal,Parietal Epithelial
527,HBM688.LGBS.644.csv,Kidney_HuBMAP_Portal,Peritubular Capilary Endothelial 
527,HBM688.LGBS.644.csv,Kidney_HuBMAP_Portal,Plasma
527,HBM688.LGBS.644.csv,Kidney_HuBMAP_Portal,Podocyte
527,HBM688.LGBS.644.csv,Kidney_HuBMAP_Portal,Proximal Tubule Epithelial Segment 3
527,HBM688.LGBS.644.csv,Kidney_HuBMAP_Portal,Schwann / Neural
527,HBM688.LGBS.644.csv,Kidney_HuBMAP_Portal,T
527,HBM688.LGBS.644.csv,Kidney_HuBMAP_Portal,Vascular Smooth Muscle / Pericyte
528,HBM439.JPZX.574.csv,Kidney_HuBMAP_Portal,Connecting Tubule Principal
528,HBM439.JPZX.574.csv,Kidney_HuBMAP_Portal,Cortical Vascular Smooth Muscle / Pericyte
528,HBM439.JPZX.574.csv,Kidney_HuBMAP_Portal,Distal Convoluted Tubule Type 1
528,HBM439.JPZX.574.csv,Kidney_HuBMAP_Portal,Lymphatic Endothelial
528,HBM439.JPZX.574.csv,Kidney_HuBMAP_Portal,Mast
528,HBM439.JPZX.574.csv,Kidney_HuBMAP_Portal,Parietal Epithelial
528,HBM439.JPZX.574.csv,Kidney_HuBMAP_Portal,Renin-positive Juxtaglomerular Granular
528,HBM439.JPZX.574.csv,Kidney_HuBMAP_Portal,Vascular Smooth Muscle / Pericyte
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,Afferent / Efferent Arteriole Endothelial
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,Ascending Vasa Recta Endothelial
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,B
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,Classical Dendritic
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,Connecting Tubule Intercalated Type A
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,Connecting Tubule Principal
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,Cortical Collecting Duct Intercalated Type A
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,Cortical Vascular Smooth Muscle / Pericyte
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 3
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,Descending Vasa Recta Endothelial 
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,Distal Convoluted Tubule Type 2
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,Glomerular Capillary Endothelial
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,Intercalated Type B
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,Lymphatic Endothelial
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,M2 Macrophage
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,Macula Densa
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,Mast
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,Medullary Fibroblast
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,Medullary Thick Ascending Limb
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,Mesangial
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,Monocyte-derived
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,Natural Killer T
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,Neutrophil
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,Non-classical monocyte
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Intercalated Type A
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Principal
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,Papillary Tip Epithelial
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,Parietal Epithelial
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,Peritubular Capilary Endothelial 
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,Plasma
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,Proximal Tubule Epithelial Segment 2
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,Schwann / Neural
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,T
529,HBM876.HTRX.668.csv,Kidney_HuBMAP_Portal,Vascular Smooth Muscle / Pericyte
530,HBM834.THPC.928.csv,Kidney_HuBMAP_Portal,Afferent / Efferent Arteriole Endothelial
530,HBM834.THPC.928.csv,Kidney_HuBMAP_Portal,Ascending Vasa Recta Endothelial
530,HBM834.THPC.928.csv,Kidney_HuBMAP_Portal,B
530,HBM834.THPC.928.csv,Kidney_HuBMAP_Portal,Classical Dendritic
530,HBM834.THPC.928.csv,Kidney_HuBMAP_Portal,Connecting Tubule Intercalated Type A
530,HBM834.THPC.928.csv,Kidney_HuBMAP_Portal,Connecting Tubule Principal
530,HBM834.THPC.928.csv,Kidney_HuBMAP_Portal,Cortical Collecting Duct Intercalated Type A
530,HBM834.THPC.928.csv,Kidney_HuBMAP_Portal,Cortical Vascular Smooth Muscle / Pericyte
530,HBM834.THPC.928.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 3
530,HBM834.THPC.928.csv,Kidney_HuBMAP_Portal,Descending Vasa Recta Endothelial 
530,HBM834.THPC.928.csv,Kidney_HuBMAP_Portal,Distal Convoluted Tubule Type 2
530,HBM834.THPC.928.csv,Kidney_HuBMAP_Portal,Glomerular Capillary Endothelial
530,HBM834.THPC.928.csv,Kidney_HuBMAP_Portal,Intercalated Type B
530,HBM834.THPC.928.csv,Kidney_HuBMAP_Portal,Lymphatic Endothelial
530,HBM834.THPC.928.csv,Kidney_HuBMAP_Portal,M2 Macrophage
530,HBM834.THPC.928.csv,Kidney_HuBMAP_Portal,Macula Densa
530,HBM834.THPC.928.csv,Kidney_HuBMAP_Portal,Mast
530,HBM834.THPC.928.csv,Kidney_HuBMAP_Portal,Medullary Fibroblast
530,HBM834.THPC.928.csv,Kidney_HuBMAP_Portal,Mesangial
530,HBM834.THPC.928.csv,Kidney_HuBMAP_Portal,Monocyte-derived
530,HBM834.THPC.928.csv,Kidney_HuBMAP_Portal,Natural Killer T
530,HBM834.THPC.928.csv,Kidney_HuBMAP_Portal,Non-classical monocyte
530,HBM834.THPC.928.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Principal
530,HBM834.THPC.928.csv,Kidney_HuBMAP_Portal,Papillary Tip Epithelial
530,HBM834.THPC.928.csv,Kidney_HuBMAP_Portal,Parietal Epithelial
530,HBM834.THPC.928.csv,Kidney_HuBMAP_Portal,Peritubular Capilary Endothelial 
530,HBM834.THPC.928.csv,Kidney_HuBMAP_Portal,Plasma
530,HBM834.THPC.928.csv,Kidney_HuBMAP_Portal,Proximal Tubule Epithelial Segment 2
530,HBM834.THPC.928.csv,Kidney_HuBMAP_Portal,Renin-positive Juxtaglomerular Granular
530,HBM834.THPC.928.csv,Kidney_HuBMAP_Portal,Schwann / Neural
